date,universe,eval_year,period,persist_pct,liq_pct,combined_pct,PERSIST_ALL_CONT_lambda,PERSIST_ALL_CONT_gross,PERSIST_ALL_CONT_w_MOM1M,PERSIST_ALL_CONT_w_MOM12_1,PERSIST_ALL_CONT_w_OP12_REV,PERSIST_ALL_CONT_w_OPFY1_REV,PERSIST_ALL_CONT_w_PBR12MF,PERSIST_ALL_CONT_w_PER12MF,PERSIST_ALL_CONT_w_PRIVATE_FLOW,PERSIST_ALL_CONT_w_FOREIGN_FLOW,LIQ_ALL_CONT_lambda,LIQ_ALL_CONT_gross,LIQ_ALL_CONT_w_MOM1M,LIQ_ALL_CONT_w_MOM12_1,LIQ_ALL_CONT_w_OP12_REV,LIQ_ALL_CONT_w_OPFY1_REV,LIQ_ALL_CONT_w_PBR12MF,LIQ_ALL_CONT_w_PER12MF,LIQ_ALL_CONT_w_PRIVATE_FLOW,LIQ_ALL_CONT_w_FOREIGN_FLOW,COMBINED_ALL_CONT_lambda,COMBINED_ALL_CONT_gross,COMBINED_ALL_CONT_w_MOM1M,COMBINED_ALL_CONT_w_MOM12_1,COMBINED_ALL_CONT_w_OP12_REV,COMBINED_ALL_CONT_w_OPFY1_REV,COMBINED_ALL_CONT_w_PBR12MF,COMBINED_ALL_CONT_w_PER12MF,COMBINED_ALL_CONT_w_PRIVATE_FLOW,COMBINED_ALL_CONT_w_FOREIGN_FLOW,EW8_lambda,EW8_gross,EW8_w_MOM1M,EW8_w_MOM12_1,EW8_w_OP12_REV,EW8_w_OPFY1_REV,EW8_w_PBR12MF,EW8_w_PER12MF,EW8_w_PRIVATE_FLOW,EW8_w_FOREIGN_FLOW
2021-09-10,K200,2021,DEV_2020_2022,0.5811965811965812,0.5897435897435898,0.6538461538461539,0.04059829059829062,0.017627380704001872,0.11992521367521367,0.11992521367521367,0.14022435897435898,0.14022435897435898,0.11992521367521367,0.11992521367521367,0.11992521367521367,0.11992521367521367,0.04487179487179488,0.017619923053509064,0.11939102564102563,0.11939102564102563,0.14182692307692307,0.14182692307692307,0.11939102564102563,0.11939102564102563,0.11939102564102563,0.11939102564102563,0.07692307692307693,0.01756399067481299,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.0,0.017698228383683574,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-10-15,K200,2021,DEV_2020_2022,0.8076923076923077,0.4017094017094017,0.6837606837606838,0.15384615384615385,0.021781085654997118,0.10576923076923077,0.10576923076923077,0.1826923076923077,0.10576923076923077,0.10576923076923077,0.10576923076923077,0.1826923076923077,0.10576923076923077,-0.04914529914529914,0.014431482099001493,0.1311431623931624,0.1311431623931624,0.10657051282051283,0.1311431623931624,0.1311431623931624,0.1311431623931624,0.10657051282051283,0.1311431623931624,0.09188034188034189,0.019537522464219505,0.11351495726495726,0.11351495726495726,0.1594551282051282,0.11351495726495726,0.11351495726495726,0.11351495726495726,0.1594551282051282,0.11351495726495726,0.0,0.016210859802032015,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-11-12,K200,2021,DEV_2020_2022,0.5427350427350427,0.5,0.5299145299145299,0.021367521367521347,0.007358705285437186,0.1330128205128205,0.12232905982905984,0.12232905982905984,0.12232905982905984,0.12232905982905984,0.12232905982905984,0.1330128205128205,0.12232905982905984,0.0,0.007041963375958238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01495726495726496,0.007263682712593504,0.13060897435897437,0.12313034188034189,0.12313034188034189,0.12313034188034189,0.12313034188034189,0.12313034188034189,0.13060897435897437,0.12313034188034189,0.0,0.007041963375958238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-12-10,K200,2021,DEV_2020_2022,0.9102564102564102,0.5982905982905983,0.8846153846153846,0.20512820512820512,0.0032682180363596764,0.09935897435897437,0.09935897435897437,0.09935897435897437,0.20192307692307693,0.09935897435897437,0.09935897435897437,0.20192307692307693,0.09935897435897437,0.04914529914529914,0.010926242704325153,0.1188568376068376,0.1188568376068376,0.1188568376068376,0.14342948717948717,0.1188568376068376,0.1188568376068376,0.14342948717948717,0.1188568376068376,0.1923076923076923,0.003897644721397934,0.10096153846153846,0.10096153846153846,0.10096153846153846,0.1971153846153846,0.10096153846153846,0.10096153846153846,0.1971153846153846,0.10096153846153846,0.0,0.013339044996971812,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-01-10,K200,2022,DEV_2020_2022,0.05653710247349823,0.1696113074204947,0.024734982332155476,-0.22173144876325088,0.013710079026474201,0.15271643109540636,0.15271643109540636,0.15271643109540636,0.15271643109540636,0.041850706713780925,0.041850706713780925,0.15271643109540636,0.15271643109540636,-0.16519434628975266,0.01554548859578456,0.1456492932862191,0.1456492932862191,0.1456492932862191,0.1456492932862191,0.06305212014134276,0.06305212014134276,0.1456492932862191,0.1456492932862191,-0.23763250883392226,0.013193870085105659,0.15470406360424027,0.15470406360424027,0.15470406360424027,0.15470406360424027,0.03588780918727916,0.03588780918727916,0.15470406360424027,0.15470406360424027,0.0,0.020908325931113275,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-02-10,K200,2022,DEV_2020_2022,0.3674911660777385,0.5265017667844523,0.38162544169611307,-0.06625441696113074,0.0041954904474413085,0.13328180212014135,0.13328180212014135,0.13328180212014135,0.13328180212014135,0.10015459363957598,0.13328180212014135,0.10015459363957598,0.13328180212014135,0.013250883392226132,0.004535817903102857,0.12334363957597173,0.12334363957597173,0.12334363957597173,0.12334363957597173,0.12996908127208479,0.12334363957597173,0.12996908127208479,0.12334363957597173,-0.05918727915194347,0.004225741776833445,0.13239840989399293,0.13239840989399293,0.13239840989399293,0.13239840989399293,0.1028047703180212,0.13239840989399293,0.1028047703180212,0.13239840989399293,0.0,0.0044790966604926,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-03-14,K200,2022,DEV_2020_2022,0.7243816254416962,0.1696113074204947,0.38162544169611307,0.11219081272084808,-0.013601905368470982,0.16707155477031804,0.16707155477031804,0.11097614840989399,0.11097614840989399,0.11097614840989399,0.11097614840989399,0.11097614840989399,0.11097614840989399,-0.16519434628975266,-0.0033649107623468554,0.06305212014134276,0.06305212014134276,0.1456492932862191,0.1456492932862191,0.1456492932862191,0.1456492932862191,0.1456492932862191,0.1456492932862191,-0.05918727915194347,-0.007277138000356076,0.1028047703180212,0.1028047703180212,0.13239840989399293,0.13239840989399293,0.13239840989399293,0.13239840989399293,0.13239840989399293,0.13239840989399293,0.0,-0.009461464874911223,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-04-11,K200,2022,DEV_2020_2022,0.21554770318021202,0.8586572438162544,0.5671378091872792,-0.142226148409894,0.01647546289298329,0.14277826855123676,0.14277826855123676,0.07166519434628975,0.07166519434628975,0.14277826855123676,0.14277826855123676,0.14277826855123676,0.14277826855123676,0.1793286219081272,0.015419836805148846,0.1025839222614841,0.1025839222614841,0.1922482332155477,0.1922482332155477,0.1025839222614841,0.1025839222614841,0.1025839222614841,0.1025839222614841,0.03356890459363959,0.01589834863067819,0.12080388692579505,0.12080388692579505,0.13758833922261485,0.13758833922261485,0.12080388692579505,0.12080388692579505,0.12080388692579505,0.12080388692579505,0.0,0.016008551354133437,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-05-10,K200,2022,DEV_2020_2022,0.823321554770318,0.19081272084805653,0.4840989399293286,0.161660777385159,-0.007741216297096863,0.10479240282685512,0.10479240282685512,0.10479240282685512,0.10479240282685512,0.18562279151943462,0.18562279151943462,0.10479240282685512,0.10479240282685512,-0.15459363957597172,-0.01073413150612105,0.14432420494699646,0.14432420494699646,0.14432420494699646,0.14432420494699646,0.0670273851590106,0.0670273851590106,0.14432420494699646,0.14432420494699646,-0.00795053003533569,-0.009346355180148942,0.12599381625441697,0.12599381625441697,0.12599381625441697,0.12599381625441697,0.12201855123674912,0.12201855123674912,0.12599381625441697,0.12599381625441697,0.0,-0.009271114295005874,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-06-09,K200,2022,DEV_2020_2022,0.9681978798586572,0.558303886925795,0.8869257950530035,0.23409893992932862,-0.03428416115226705,0.09573763250883392,0.09573763250883392,0.09573763250883392,0.21278710247349825,0.09573763250883392,0.21278710247349825,0.09573763250883392,0.09573763250883392,0.02915194346289751,-0.02883672468835461,0.12135600706713781,0.12135600706713781,0.12135600706713781,0.13593197879858657,0.12135600706713781,0.13593197879858657,0.12135600706713781,0.12135600706713781,0.19346289752650175,-0.03320406599131889,0.10081713780918727,0.10081713780918727,0.10081713780918727,0.19754858657243815,0.10081713780918727,0.19754858657243815,0.10081713780918727,0.10081713780918727,0.0,-0.02806187381202224,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-07-07,K200,2022,DEV_2020_2022,0.17314487632508835,0.8091872791519434,0.4558303886925795,-0.16342756183745583,-0.006304801935471099,0.14542844522968199,0.14542844522968199,0.14542844522968199,0.14542844522968199,0.06371466431095407,0.14542844522968199,0.06371466431095407,0.14542844522968199,0.15459363957597172,-0.007161074875447731,0.10567579505300354,0.10567579505300354,0.10567579505300354,0.10567579505300354,0.1829726148409894,0.10567579505300354,0.1829726148409894,0.10567579505300354,-0.022084805653710238,-0.006685367686571823,0.12776060070671377,0.12776060070671377,0.12776060070671377,0.12776060070671377,0.11671819787985865,0.12776060070671377,0.11671819787985865,0.12776060070671377,0.0,-0.006744831085181311,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-08-04,K200,2022,DEV_2020_2022,0.4911660777385159,0.15901060070671377,0.2332155477031802,-0.004416961130742053,0.050627641663925825,0.12555212014134276,0.12555212014134276,0.12334363957597173,0.12334363957597173,0.12555212014134276,0.12555212014134276,0.12555212014134276,0.12555212014134276,-0.1704946996466431,0.04669311811270848,0.14631183745583037,0.14631183745583037,0.06106448763250884,0.06106448763250884,0.14631183745583037,0.14631183745583037,0.14631183745583037,0.14631183745583037,-0.1333922261484099,0.047572107416703854,0.14167402826855124,0.14167402826855124,0.0749779151943463,0.0749779151943463,0.14167402826855124,0.14167402826855124,0.14167402826855124,0.14167402826855124,0.0,0.050732283247734794,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-09-02,K200,2022,DEV_2020_2022,0.9611307420494699,0.5901060070671378,0.9045936395759717,0.23056537102473496,0.04621454356093626,0.09617932862190813,0.21146201413427562,0.09617932862190813,0.21146201413427562,0.09617932862190813,0.09617932862190813,0.09617932862190813,0.09617932862190813,0.04505300353356889,0.0432506252408066,0.11936837455830389,0.14189487632508835,0.11936837455830389,0.14189487632508835,0.11936837455830389,0.11936837455830389,0.11936837455830389,0.11936837455830389,0.20229681978798586,0.045762898864535544,0.09971289752650177,0.20086130742049468,0.09971289752650177,0.20086130742049468,0.09971289752650177,0.09971289752650177,0.09971289752650177,0.09971289752650177,0.0,0.04253081650591796,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-10-05,K200,2022,DEV_2020_2022,0.7703180212014135,0.4416961130742049,0.6784452296819788,0.13515901060070673,-0.0010848474224286644,0.10810512367491165,0.17568462897526502,0.10810512367491165,0.10810512367491165,0.10810512367491165,0.17568462897526502,0.10810512367491165,0.10810512367491165,-0.02915194346289754,-0.0016223227731296847,0.1286439929328622,0.11406802120141342,0.1286439929328622,0.1286439929328622,0.1286439929328622,0.11406802120141342,0.1286439929328622,0.1286439929328622,0.08922261484098942,-0.0012351093484311002,0.11384717314487633,0.15845848056537104,0.11384717314487633,0.11384717314487633,0.11384717314487633,0.15845848056537104,0.11384717314487633,0.11384717314487633,0.0,-0.0015269642431666001,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-11-03,K200,2022,DEV_2020_2022,0.9929328621908127,0.40636042402826855,0.8162544169611308,0.24646643109540634,-0.03995520055370445,0.09419169611307421,0.09419169611307421,0.09419169611307421,0.21742491166077738,0.09419169611307421,0.21742491166077738,0.09419169611307421,0.09419169611307421,-0.046819787985865724,-0.04567186270062559,0.1308524734982332,0.1308524734982332,0.1308524734982332,0.10744257950530035,0.1308524734982332,0.10744257950530035,0.1308524734982332,0.1308524734982332,0.15812720848056538,-0.041677086742536125,0.10523409893992933,0.10523409893992933,0.10523409893992933,0.18429770318021202,0.10523409893992933,0.18429770318021202,0.10523409893992933,0.10523409893992933,0.0,-0.04475926302054481,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-12-01,K200,2022,DEV_2020_2022,0.1978798586572438,0.5017667844522968,0.254416961130742,-0.1510600706713781,0.0225605036418587,0.14388250883392226,0.14388250883392226,0.14388250883392226,0.14388250883392226,0.0683524734982332,0.0683524734982332,0.14388250883392226,0.14388250883392226,0.0008833922261484162,0.014600575336931449,0.12488957597173145,0.12488957597173145,0.12488957597173145,0.12488957597173145,0.12533127208480566,0.12533127208480566,0.12488957597173145,0.12488957597173145,-0.12279151943462899,0.021079586747918752,0.14034893992932862,0.14034893992932862,0.14034893992932862,0.14034893992932862,0.07895318021201413,0.07895318021201413,0.14034893992932862,0.14034893992932862,0.0,0.014646853989867075,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-12-29,K200,2022,DEV_2020_2022,0.12367491166077739,0.17314487632508835,0.04946996466431095,-0.1881625441696113,-0.021704534880037592,0.05443904593639576,0.14852031802120141,0.14852031802120141,0.14852031802120141,0.14852031802120141,0.14852031802120141,0.05443904593639576,0.14852031802120141,-0.16342756183745583,-0.022800754992452273,0.06371466431095407,0.14542844522968199,0.14542844522968199,0.14542844522968199,0.14542844522968199,0.14542844522968199,0.06371466431095407,0.14542844522968199,-0.2252650176678445,-0.02006020471141559,0.040525618374558314,0.15315812720848057,0.15315812720848057,0.15315812720848057,0.15315812720848057,0.15315812720848057,0.040525618374558314,0.15315812720848057,0.0,-0.03004363787804919,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-01-31,K200,2023,CONFIRM_2023_2024,0.45045045045045046,0.22822822822822822,0.23123123123123124,-0.02477477477477477,0.004519797762669062,0.12809684684684686,0.12809684684684686,0.12809684684684686,0.12809684684684686,0.11570945945945946,0.11570945945945946,0.12809684684684686,0.12809684684684686,-0.1358858858858859,0.004726260633180192,0.14198573573573575,0.14198573573573575,0.14198573573573575,0.14198573573573575,0.07404279279279279,0.07404279279279279,0.14198573573573575,0.14198573573573575,-0.13438438438438438,0.004723470594389502,0.14179804804804805,0.14179804804804805,0.14179804804804805,0.14179804804804805,0.07460585585585586,0.07460585585585586,0.14179804804804805,0.14179804804804805,0.0,0.004473762122622663,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-02-28,K200,2023,CONFIRM_2023_2024,0.9129129129129129,0.8108108108108109,0.9579579579579579,0.20645645645645644,-0.014846431673177205,0.09919294294294295,0.09919294294294295,0.20242117117117117,0.20242117117117117,0.09919294294294295,0.09919294294294295,0.09919294294294295,0.09919294294294295,0.15540540540540543,-0.015292550748510407,0.10557432432432431,0.10557432432432431,0.18327702702702703,0.18327702702702703,0.10557432432432431,0.10557432432432431,0.10557432432432431,0.10557432432432431,0.22897897897897895,-0.014649614434059615,0.09637762762762764,0.09637762762762764,0.21086711711711711,0.21086711711711711,0.09637762762762764,0.09637762762762764,0.09637762762762764,0.09637762762762764,0.0,-0.016650589698421772,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-03-29,K200,2023,CONFIRM_2023_2024,0.6936936936936937,0.9309309309309309,0.9309309309309309,0.09684684684684686,0.012159231130107608,0.11289414414414414,0.16131756756756757,0.11289414414414414,0.11289414414414414,0.11289414414414414,0.11289414414414414,0.11289414414414414,0.16131756756756757,0.21546546546546547,0.014653290225851021,0.09806681681681681,0.20579954954954954,0.09806681681681681,0.09806681681681681,0.09806681681681681,0.09806681681681681,0.09806681681681681,0.20579954954954954,0.21546546546546547,0.014653290225851021,0.09806681681681681,0.20579954954954954,0.09806681681681681,0.09806681681681681,0.09806681681681681,0.09806681681681681,0.09806681681681681,0.20579954954954954,0.0,0.010122942374722162,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-04-26,K200,2023,CONFIRM_2023_2024,0.36036036036036034,0.6126126126126126,0.46846846846846846,-0.06981981981981983,-0.0013397215260544004,0.13372747747747749,0.09881756756756757,0.13372747747747749,0.13372747747747749,0.13372747747747749,0.13372747747747749,0.13372747747747749,0.09881756756756757,0.056306306306306286,-0.0007451666268532,0.11796171171171171,0.14611486486486486,0.11796171171171171,0.11796171171171171,0.11796171171171171,0.11796171171171171,0.11796171171171171,0.14611486486486486,-0.01576576576576577,-0.0010849122835396,0.12697072072072071,0.11908783783783783,0.12697072072072071,0.12697072072072071,0.12697072072072071,0.12697072072072071,0.12697072072072071,0.11908783783783783,0.0,-0.0010105929211394501,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-05-26,K200,2023,CONFIRM_2023_2024,0.7867867867867868,0.7717717717717718,0.9069069069069069,0.1433933933933934,0.017855523600672163,0.10707582582582582,0.10707582582582582,0.17877252252252251,0.17877252252252251,0.10707582582582582,0.10707582582582582,0.10707582582582582,0.10707582582582582,0.1358858858858859,0.01771902634144029,0.10801426426426426,0.10801426426426426,0.1759572072072072,0.1759572072072072,0.10801426426426426,0.10801426426426426,0.10801426426426426,0.10801426426426426,0.20345345345345345,0.018947501674527162,0.09956831831831832,0.09956831831831832,0.20129504504504503,0.20129504504504503,0.09956831831831832,0.09956831831831832,0.09956831831831832,0.09956831831831832,0.0,0.015248425949343364,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-06-27,K200,2023,CONFIRM_2023_2024,0.3333333333333333,0.6726726726726727,0.4984984984984985,-0.08333333333333334,0.02002605138062502,0.13541666666666666,0.09375,0.13541666666666666,0.09375,0.13541666666666666,0.13541666666666666,0.13541666666666666,0.13541666666666666,0.08633633633633636,0.03489047217529474,0.11420795795795796,0.15737612612612614,0.11420795795795796,0.15737612612612614,0.11420795795795796,0.11420795795795796,0.11420795795795796,0.11420795795795796,-0.0007507507507507616,0.027260946457676655,0.12509384384384384,0.12471846846846846,0.12509384384384384,0.12471846846846846,0.12509384384384384,0.12509384384384384,0.12509384384384384,0.12509384384384384,0.0,0.0273267182311044,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-07-25,K200,2023,CONFIRM_2023_2024,0.003003003003003003,0.3063063063063063,0.042042042042042045,-0.2484984984984985,0.016928844874875046,0.03181306306306306,0.03181306306306306,0.15606231231231232,0.15606231231231232,0.15606231231231232,0.15606231231231232,0.15606231231231232,0.15606231231231232,-0.09684684684684686,0.008734498119901441,0.08868243243243243,0.08868243243243243,0.13710585585585586,0.13710585585585586,0.13710585585585586,0.13710585585585586,0.13710585585585586,0.13710585585585586,-0.22897897897897898,0.015874126975720024,0.039132882882882886,0.039132882882882886,0.15362237237237236,0.15362237237237236,0.15362237237237236,0.15362237237237236,0.15362237237237236,0.15362237237237236,0.0,0.0035014746971707734,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-08-23,K200,2023,CONFIRM_2023_2024,0.4804804804804805,0.9579579579579579,0.8468468468468469,-0.009759759759759762,0.00589255281765816,0.12621996996996998,0.12621996996996998,0.12621996996996998,0.12621996996996998,0.12621996996996998,0.12134009009009009,0.12134009009009009,0.12621996996996998,0.22897897897897895,0.013642134022271019,0.09637762762762764,0.09637762762762764,0.09637762762762764,0.09637762762762764,0.09637762762762764,0.21086711711711711,0.21086711711711711,0.09637762762762764,0.17342342342342343,0.011838772358304505,0.10332207207207207,0.10332207207207207,0.10332207207207207,0.10332207207207207,0.10332207207207207,0.19003378378378377,0.19003378378378377,0.10332207207207207,0.0,0.006209359596463087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-09-20,K200,2023,CONFIRM_2023_2024,0.09009009009009009,0.2852852852852853,0.06756756756756757,-0.20495495495495497,0.005625851211720353,0.15061936936936937,0.15061936936936937,0.15061936936936937,0.15061936936936937,0.048141891891891886,0.048141891891891886,0.15061936936936937,0.15061936936936937,-0.10735735735735735,0.010562066365138907,0.13841966966966968,0.13841966966966968,0.13841966966966968,0.13841966966966968,0.084740990990991,0.084740990990991,0.13841966966966968,0.13841966966966968,-0.21621621621621623,0.005056287924787446,0.15202702702702703,0.15202702702702703,0.15202702702702703,0.15202702702702703,0.043918918918918914,0.043918918918918914,0.15202702702702703,0.15202702702702703,0.0,0.015991903033899312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-10-25,K200,2023,CONFIRM_2023_2024,0.15015015015015015,0.8528528528528528,0.4954954954954955,-0.17492492492492492,-0.030470878392879642,0.14686561561561562,0.14686561561561562,0.14686561561561562,0.14686561561561562,0.05940315315315316,0.05940315315315316,0.14686561561561562,0.14686561561561562,0.17642642642642642,-0.031034550088601877,0.1029466966966967,0.1029466966966967,0.1029466966966967,0.1029466966966967,0.19115990990990991,0.19115990990990991,0.1029466966966967,0.1029466966966967,-0.002252252252252257,-0.03074789653393972,0.12528153153153154,0.12528153153153154,0.12528153153153154,0.12528153153153154,0.1241554054054054,0.1241554054054054,0.12528153153153154,0.12528153153153154,0.0,-0.030751509814040498,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-11-22,K200,2023,CONFIRM_2023_2024,0.44744744744744747,0.924924924924925,0.7972972972972973,-0.026276276276276267,0.004168971318880811,0.12828453453453453,0.12828453453453453,0.12828453453453453,0.12828453453453453,0.1151463963963964,0.12828453453453453,0.12828453453453453,0.1151463963963964,0.21246246246246248,0.0027776901650653453,0.09844219219219219,0.09844219219219219,0.09844219219219219,0.09844219219219219,0.20467342342342343,0.09844219219219219,0.09844219219219219,0.20467342342342343,0.14864864864864863,0.003149573492343065,0.10641891891891891,0.10641891891891891,0.10641891891891891,0.10641891891891891,0.18074324324324323,0.10641891891891891,0.10641891891891891,0.18074324324324323,0.0,0.004015842890001751,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-12-20,K200,2023,CONFIRM_2023_2024,1.0,0.03303303303303303,0.53003003003003,0.25,-0.0035117426942603853,0.09375,0.21875,0.09375,0.09375,0.09375,0.09375,0.21875,0.09375,-0.2334834834834835,-0.006537765515329643,0.15418543543543545,0.037443693693693686,0.15418543543543545,0.15418543543543545,0.15418543543543545,0.15418543543543545,0.037443693693693686,0.15418543543543545,0.01501501501501501,-0.00498246496599125,0.12312312312312312,0.13063063063063063,0.12312312312312312,0.12312312312312312,0.12312312312312312,0.12312312312312312,0.13063063063063063,0.12312312312312312,0.0,-0.005076440829999613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-01-22,K200,2024,CONFIRM_2023_2024,0.5785340314136126,0.981675392670157,0.9083769633507853,0.039267015706806296,0.0006608872651233718,0.12009162303664922,0.12009162303664922,0.13972513089005237,0.12009162303664922,0.12009162303664922,0.12009162303664922,0.12009162303664922,0.13972513089005237,0.2408376963350785,-0.0141164614301352,0.0948952879581152,0.0948952879581152,0.21531413612565445,0.0948952879581152,0.0948952879581152,0.0948952879581152,0.0948952879581152,0.21531413612565445,0.20418848167539266,-0.01142967075827001,0.09947643979057591,0.09947643979057591,0.20157068062827224,0.09947643979057591,0.09947643979057591,0.09947643979057591,0.09947643979057591,0.20157068062827224,0.0,0.0035395915564075146,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-02-21,K200,2024,CONFIRM_2023_2024,0.013089005235602094,0.5157068062827225,0.14136125654450263,-0.24345549738219896,0.020885745431169417,0.15543193717277487,0.15543193717277487,0.15543193717277487,0.15543193717277487,0.03370418848167539,0.03370418848167539,0.15543193717277487,0.15543193717277487,0.007853403141361237,0.015164742858483193,0.12401832460732984,0.12401832460732984,0.12401832460732984,0.12401832460732984,0.12794502617801046,0.12794502617801046,0.12401832460732984,0.12401832460732984,-0.1793193717277487,0.019425697899598453,0.14741492146596857,0.14741492146596857,0.14741492146596857,0.14741492146596857,0.05775523560209424,0.05775523560209424,0.14741492146596857,0.14741492146596857,0.0,0.015343524188879637,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-03-21,K200,2024,CONFIRM_2023_2024,0.7198952879581152,0.2486910994764398,0.4476439790575916,0.1099476439790576,0.02692064397623392,0.1662303664921466,0.1662303664921466,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1112565445026178,0.1112565445026178,-0.1256544502617801,0.023278500549090756,0.07787958115183247,0.07787958115183247,0.1407068062827225,0.1407068062827225,0.1407068062827225,0.1407068062827225,0.1407068062827225,0.1407068062827225,-0.02617801047120419,0.0248162944405512,0.11518324607329843,0.11518324607329843,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.12827225130890052,0.0,0.025220977043567114,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-04-19,K200,2024,CONFIRM_2023_2024,0.35602094240837695,0.4790575916230366,0.36649214659685864,-0.07198952879581152,0.020498444251746226,0.09800392670157068,0.13399869109947643,0.13399869109947643,0.09800392670157068,0.13399869109947643,0.13399869109947643,0.13399869109947643,0.13399869109947643,-0.010471204188481686,0.020382291431247004,0.12107329842931937,0.1263089005235602,0.1263089005235602,0.12107329842931937,0.1263089005235602,0.1263089005235602,0.1263089005235602,0.1263089005235602,-0.06675392670157068,0.020488558905320763,0.09996727748691099,0.13334424083769633,0.13334424083769633,0.09996727748691099,0.13334424083769633,0.13334424083769633,0.13334424083769633,0.13334424083769633,0.0,0.020362520738396075,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-05-22,K200,2024,CONFIRM_2023_2024,0.9554973821989529,0.2801047120418848,0.6832460732984293,0.22774869109947643,0.010579838841424695,0.09653141361256545,0.09653141361256545,0.21040575916230367,0.09653141361256545,0.21040575916230367,0.09653141361256545,0.09653141361256545,0.09653141361256545,-0.1099476439790576,0.013573602577743038,0.1387434554973822,0.1387434554973822,0.08376963350785341,0.1387434554973822,0.08376963350785341,0.1387434554973822,0.1387434554973822,0.1387434554973822,0.09162303664921467,0.011786627324281701,0.11354712041884817,0.11354712041884817,0.15935863874345552,0.11354712041884817,0.15935863874345552,0.11354712041884817,0.11354712041884817,0.11354712041884817,0.0,0.012598888803127763,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-06-20,K200,2024,CONFIRM_2023_2024,0.32460732984293195,0.45549738219895286,0.32460732984293195,-0.08769633507853403,0.01588032735173748,0.13596204188481675,0.09211387434554974,0.13596204188481675,0.13596204188481675,0.13596204188481675,0.13596204188481675,0.13596204188481675,0.09211387434554974,-0.02225130890052357,0.015717368247447253,0.12778141361256545,0.11665575916230367,0.12778141361256545,0.12778141361256545,0.12778141361256545,0.12778141361256545,0.12778141361256545,0.11665575916230367,-0.08769633507853403,0.01588032735173748,0.13596204188481675,0.09211387434554974,0.13596204188481675,0.13596204188481675,0.13596204188481675,0.13596204188481675,0.13596204188481675,0.09211387434554974,0.0,0.015661962151988576,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
