date,universe,eval_year,score,train_q33,train_q67,action,target_factor_mom_20,policy_gross,top2_gross,bottom2_gross,ew8_gross,w_MOM1M,top_w_MOM1M,w_MOM12_1,top_w_MOM12_1,w_OP12_REV,top_w_OP12_REV,w_OPFY1_REV,top_w_OPFY1_REV,w_PBR12MF,top_w_PBR12MF,w_PER12MF,top_w_PER12MF,w_PRIVATE_FLOW,top_w_PRIVATE_FLOW,w_FOREIGN_FLOW,top_w_FOREIGN_FLOW,policy_turnover,top2_turnover,cost_bps,policy_ret,top2_ret,ew8_turnover,ew8_ret
2025-04-17,KOSDAQ,2025,-0.7637528848790888,-0.20633065891355964,0.25738669106674766,BOTTOM2,0.1329749032119176,-0.0303402782910885,0.10263462492082905,-0.0303402782910885,0.043990443629223594,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0,-0.0303402782910885,0.10263462492082905,0.0,0.043990443629223594
2025-05-20,KOSDAQ,2025,-0.5151586450693159,-0.20633065891355964,0.25738669106674766,BOTTOM2,0.0250433188543244,0.0217816599617391,0.04682497881606345,0.0217816599617391,0.04258111075626135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0,0.0217816599617391,0.04682497881606345,0.0,0.04258111075626135
2025-06-19,KOSDAQ,2025,-0.29693439682816997,-0.20633065891355964,0.25738669106674766,BOTTOM2,-0.0322318288304153,0.004268437251477901,-0.02796339157893735,0.004268437251477901,-0.0148613768284676,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0,0.004268437251477901,-0.02796339157893735,0.0,-0.0148613768284676
2025-07-17,KOSDAQ,2025,0.33822393909777226,-0.20633065891355964,0.25738669106674766,TOP2,0.0227181121860022,-0.017662666571243553,-0.017662666571243553,-0.04038077875724585,-0.014129052882432613,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0,-0.017662666571243553,-0.017662666571243553,0.0,-0.014129052882432613
2025-08-14,KOSDAQ,2025,0.6538663793519721,-0.20633065891355964,0.25738669106674766,TOP2,-0.0198711325158019,0.002519576908775748,0.002519576908775748,0.02239070942457765,0.0293561107410404,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.002519576908775748,0.002519576908775748,0.0,0.0293561107410404
2025-09-12,KOSDAQ,2025,0.21971635748379698,-0.20633065891355964,0.25738669106674766,EW8,0.0217486228201576,0.03399472400744404,0.0021652062868657493,-0.019583416533291848,0.03399472400744404,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,1.0,0,0.03399472400744404,0.0021652062868657493,0.0,0.03399472400744404
2025-10-17,KOSDAQ,2025,-1.13435596773445,-0.20633065891355964,0.25738669106674766,BOTTOM2,0.0597833837423152,-0.06260759656202725,-0.0028242128197120495,-0.06260759656202725,-0.033270142344914114,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0,-0.06260759656202725,-0.0028242128197120495,0.0,-0.033270142344914114
2025-11-14,KOSDAQ,2025,0.8597392892211602,-0.20633065891355964,0.25738669106674766,TOP2,0.0965464952762031,0.024197355794421466,0.024197355794421466,-0.0723491394817816,-0.0021096051651593806,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0,0.024197355794421466,0.024197355794421466,0.0,-0.0021096051651593806
2025-12-12,KOSDAQ,2025,-0.12212257613373964,-0.20633065891355964,0.25738669106674766,EW8,0.054588653118675,-0.006977144594269576,-0.017567217242259698,-0.07215587036093471,-0.006977144594269576,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,0.5,0,-0.006977144594269576,-0.017567217242259698,0.0,-0.006977144594269576
2026-01-14,KOSDAQ,2026,-0.6642918198150107,-0.20215081048025946,0.2597571164848729,BOTTOM2,0.0233208300284223,-0.016264834779266553,0.007055995249155796,-0.016264834779266553,0.008386680421399475,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0,-0.016264834779266553,0.007055995249155796,0.0,0.008386680421399475
2026-02-11,KOSDAQ,2026,0.1247049319162152,-0.20215081048025946,0.2597571164848729,EW8,0.1072649422872876,0.04759711844925103,0.1072124789459586,-5.2463341328950336e-05,0.04759711844925103,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,0.5,0,0.04759711844925103,0.1072124789459586,0.0,0.04759711844925103
2026-03-17,KOSDAQ,2026,-0.6563197446246191,-0.20215081048025946,0.2597571164848729,BOTTOM2,-0.0132296101905733,-0.006452944692863101,-0.0196825548834364,-0.006452944692863101,-0.011143083458451762,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0,-0.006452944692863101,-0.0196825548834364,0.0,-0.011143083458451762
2026-04-14,KOSDAQ,2026,0.39238658416381816,-0.20215081048025946,0.2597571164848729,TOP2,0.0471556941626652,0.09517245438179031,0.09517245438179031,0.048016760219125,0.05365346587011626,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0,0.09517245438179031,0.09517245438179031,0.0,0.05365346587011626
2020-01-03,KOSDAQ,2020,-0.2601617286553277,-0.19219821815604016,0.16736954594683803,BOTTOM2,0.0474502602829807,-0.0288017359584509,0.0186485243245297,-0.0288017359584509,0.003627536632959226,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,10,-0.0293017359584509,0.0181485243245297,0.5,0.003127536632959226
2020-02-04,KOSDAQ,2020,-0.0963179420561345,-0.19219821815604016,0.16736954594683803,EW8,-0.0135831692632161,-0.02945905089803824,-0.034917091818463405,-0.02133392255524725,-0.02945905089803824,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,1.0,10,-0.030209050898038242,-0.035917091818463406,0.0,-0.02945905089803824
2020-03-03,KOSDAQ,2020,0.984920921846791,-0.19219821815604016,0.16736954594683803,TOP2,0.1238597249710271,0.0286011982282171,0.0286011982282171,-0.09525852674280995,-0.01881312181862967,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,1.0,10,0.0278511982282171,0.0276011982282171,0.0,-0.01881312181862967
2020-03-31,KOSDAQ,2020,-0.5886485812721534,-0.19219821815604016,0.16736954594683803,BOTTOM2,-0.1599399684574554,0.027729778537427897,-0.13221018992002745,0.027729778537427897,-0.03333915131489743,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,10,0.026729778537427897,-0.13271018992002745,0.0,-0.03333915131489743
2020-04-29,KOSDAQ,2020,0.1413860871517501,-0.19219821815604016,0.16736954594683803,EW8,0.0039734476359689,-0.018290626162699553,0.008632291294957298,0.0046588436589884005,-0.018290626162699553,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.75,1.0,10,-0.019040626162699553,0.007632291294957298,0.0,-0.018290626162699553
2020-06-01,KOSDAQ,2020,-0.2430444992481078,-0.19219821815604016,0.16736954594683803,BOTTOM2,0.0526679125747477,-0.0462486798633959,0.0064192327113519,-0.0462486798633959,-0.0042673091507569256,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.5,10,-0.0469986798633959,0.005919232711351899,0.0,-0.0042673091507569256
2020-06-29,KOSDAQ,2020,0.0010140784780436538,-0.19219821815604016,0.16736954594683803,EW8,0.0042854975082103,-0.0001784823799786863,0.005906849957449,0.0016213524492386501,-0.0001784823799786863,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,0.5,10,-0.0009284823799786863,0.005406849957449,0.0,-0.0001784823799786863
2020-07-27,KOSDAQ,2020,0.07825384128816658,-0.19219821815604016,0.16736954594683803,EW8,-0.1023286222530739,0.004595211121085985,-0.029089609333516,0.07323901291955784,0.004595211121085985,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.0,1.0,10,0.004595211121085985,-0.030089609333516,0.0,0.004595211121085985
2020-08-25,KOSDAQ,2020,-0.7169093000918636,-0.19219821815604016,0.16736954594683803,BOTTOM2,-0.0384850650239632,0.0197709704987252,-0.018714094525238,0.0197709704987252,0.003947912306204662,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,1.0,10,0.019020970498725198,-0.019714094525238,0.0,0.003947912306204662
2020-09-22,KOSDAQ,2020,0.610282328996019,-0.19219821815604016,0.16736954594683803,TOP2,0.080969701045181,0.08634262523872166,0.08634262523872166,0.005372924193540599,0.017449203003368028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,10,0.08584262523872166,0.08534262523872166,0.0,0.017449203003368028
2020-10-26,KOSDAQ,2020,-0.416579192091531,-0.19219821815604016,0.16736954594683803,BOTTOM2,-0.0313752262898055,0.0009165531414738505,-0.0304586731483316,0.0009165531414738505,-0.018618660209522714,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,10,-8.344685852614952e-05,-0.0309586731483316,0.0,-0.018618660209522714
2020-11-23,KOSDAQ,2020,1.0658125263646399,-0.19219821815604016,0.16736954594683803,TOP2,-0.0045351986866393,0.0104427405066552,0.0104427405066552,0.01497793919329455,0.007393427083301863,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,10,0.009942740506655199,0.009442740506655199,0.0,0.007393427083301863
2020-12-21,KOSDAQ,2020,-0.38841097228211113,-0.19219821815604016,0.16736954594683803,BOTTOM2,0.0547018863500429,-0.03540078769532745,0.0193010986547155,-0.03540078769532745,0.016748311307462925,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,10,-0.03640078769532745,0.0188010986547155,0.0,0.016748311307462925
2021-01-21,KOSDAQ,2021,-1.0267918758062031,-0.21540051239084965,0.2321310205409965,BOTTOM2,-0.0370401092652153,0.033121382411454056,-0.003918726853761351,0.033121382411454056,0.026316173284813,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,10,0.032621382411454056,-0.004418726853761351,0.0,0.026316173284813
2021-02-22,KOSDAQ,2021,-0.4419044606396527,-0.21540051239084965,0.2321310205409965,BOTTOM2,0.0198955867782426,-0.010867358550968846,0.009028228227273751,-0.010867358550968846,0.011116034599617804,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,10,-0.011367358550968846,0.00802822822727375,0.0,0.011116034599617804
2021-03-23,KOSDAQ,2021,0.4096618988127929,-0.21540051239084965,0.2321310205409965,TOP2,-0.0060053077486929,0.033205209790701296,0.033205209790701296,0.03921051753939415,0.017440661185109622,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,0.032205209790701295,0.032205209790701295,0.0,0.017440661185109622
2021-04-20,KOSDAQ,2021,0.03911872046769748,-0.21540051239084965,0.2321310205409965,EW8,-0.057894706831563,0.030718611264418702,0.00856942473377875,0.06646413156534181,0.030718611264418702,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,0.5,10,0.0299686112644187,0.00806942473377875,0.0,0.030718611264418702
2021-05-20,KOSDAQ,2021,-0.5564986070638464,-0.21540051239084965,0.2321310205409965,BOTTOM2,0.0257653527808967,-0.0217099867597027,0.004055366021194,-0.0217099867597027,0.001675362777690189,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1.0,10,-0.0224599867597027,0.003055366021194,0.0,0.001675362777690189
2021-06-17,KOSDAQ,2021,0.5973705536456384,-0.21540051239084965,0.2321310205409965,TOP2,-0.0411542093831299,-0.014649509662513448,-0.014649509662513448,0.02650469972061645,-0.007618477420099712,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,10,-0.01564950966251345,-0.015149509662513449,0.0,-0.007618477420099712
2021-07-15,KOSDAQ,2021,0.7179485873226314,-0.21540051239084965,0.2321310205409965,TOP2,0.0387991271745806,0.0020723958874888006,0.0020723958874888006,-0.03672673128709175,-0.007767663634174486,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,0.0010723958874888006,0.0010723958874888006,0.0,-0.007767663634174486
2021-08-12,KOSDAQ,2021,0.1613723685810744,-0.21540051239084965,0.2321310205409965,EW8,-0.0039063529512087,0.014911575129040835,0.0168340249702634,0.0207403779214722,0.014911575129040835,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,1.0,10,0.014161575129040834,0.0158340249702634,0.0,0.014911575129040835
2021-09-10,KOSDAQ,2021,0.7650076397952292,-0.21540051239084965,0.2321310205409965,TOP2,0.0431652625521894,0.021105281766395652,0.021105281766395652,-0.0220599807857937,-0.00955685279717165,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.75,0.5,10,0.02035528176639565,0.02060528176639565,0.0,-0.00955685279717165
2021-10-15,KOSDAQ,2021,0.4308342570134461,-0.21540051239084965,0.2321310205409965,TOP2,0.0951213467057119,0.057952335041342395,0.057952335041342395,-0.03716901166436945,0.003938834986082087,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,10,0.057452335041342395,0.057452335041342395,0.0,0.003938834986082087
2021-11-12,KOSDAQ,2021,-0.5501694581988333,-0.21540051239084965,0.2321310205409965,BOTTOM2,-0.0326293615154877,0.0353677454955214,0.00273838398003365,0.0353677454955214,-0.0064686524468376624,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,10,0.0343677454955214,0.00223838398003365,0.0,-0.0064686524468376624
2021-12-10,KOSDAQ,2021,0.6108911369622462,-0.21540051239084965,0.2321310205409965,TOP2,0.1161662196197446,0.11369095388892395,0.11369095388892395,-0.0024752657308206,0.021547467913344998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,10,0.11369095388892395,0.11269095388892394,0.0,0.021547467913344998
2022-01-10,KOSDAQ,2022,-0.8720898446199341,-0.228978548151697,0.2331722008379598,BOTTOM2,0.0882014189497876,-0.00036359703217269876,0.08783782191761486,-0.00036359703217269876,0.023501453346052414,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,10,-0.0013635970321726988,0.08783782191761486,0.0,0.023501453346052414
2022-02-10,KOSDAQ,2022,-0.3529956451331362,-0.228978548151697,0.2331722008379598,BOTTOM2,0.0211996288788032,-0.015594772829350848,0.00560485604945235,-0.015594772829350848,-0.004358498090808287,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,10,-0.01609477282935085,0.00560485604945235,0.0,-0.004358498090808287
2022-03-14,KOSDAQ,2022,0.9261050383152273,-0.228978548151697,0.2331722008379598,TOP2,-0.052280659209597,-0.0394107619415309,-0.0394107619415309,0.012869897268066102,0.004991796846173927,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,10,-0.0404107619415309,-0.0399107619415309,0.0,0.004991796846173927
2022-04-11,KOSDAQ,2022,0.3612343923965251,-0.228978548151697,0.2331722008379598,TOP2,-0.1125473796852351,-0.02185886113626555,-0.02185886113626555,0.0906885185489695,0.03441396532097407,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,-0.022858861136265552,-0.022858861136265552,0.0,0.03441396532097407
2022-05-10,KOSDAQ,2022,-0.31845641406246816,-0.228978548151697,0.2331722008379598,BOTTOM2,-0.0525881660383306,0.011400755486818001,-0.04118741055151255,0.011400755486818001,-0.01273787465030935,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,0.011400755486818001,-0.04218741055151255,0.0,-0.01273787465030935
2022-06-09,KOSDAQ,2022,0.5459900992129352,-0.228978548151697,0.2331722008379598,TOP2,0.0193234955999405,0.0230546078263736,0.0230546078263736,0.003731112226432999,0.031080005170331597,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,10,0.0225546078263736,0.0220546078263736,0.0,0.031080005170331597
2022-07-07,KOSDAQ,2022,-0.8277113708758049,-0.228978548151697,0.2331722008379598,BOTTOM2,0.0397525931884328,-0.030952917109544655,0.0087996760788882,-0.030952917109544655,-0.013361843715684,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,10,-0.031452917109544655,0.0082996760788882,0.0,-0.013361843715684
2022-08-04,KOSDAQ,2022,-0.1585401558350425,-0.228978548151697,0.2331722008379598,EW8,0.0367568665141347,0.013460164690678088,0.0321715899609464,-0.0045852765531883,0.013460164690678088,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.75,0.5,10,0.012710164690678087,0.0316715899609464,0.0,0.013460164690678088
2022-09-02,KOSDAQ,2022,0.27131676320143955,-0.228978548151697,0.2331722008379598,TOP2,-0.0232360421830114,0.014811647762283699,0.014811647762283699,0.03804768994529515,0.027741921193888013,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,10,0.014061647762283698,0.014811647762283699,0.0,0.027741921193888013
2022-10-05,KOSDAQ,2022,0.30907645279691537,-0.228978548151697,0.2331722008379598,TOP2,-0.0439434159230413,-0.052425109536604356,-0.052425109536604356,-0.008481693613563001,-0.020233858118289875,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,-0.05342510953660436,-0.05342510953660436,0.0,-0.020233858118289875
2022-11-03,KOSDAQ,2022,1.0019024623949766,-0.228978548151697,0.2331722008379598,TOP2,0.0026946611879629,0.00854310870619895,0.00854310870619895,0.005848447518236049,-0.0043272707489323495,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,10,0.007543108706198951,0.007543108706198951,0.0,-0.0043272707489323495
2022-12-01,KOSDAQ,2022,0.5693792830908005,-0.228978548151697,0.2331722008379598,TOP2,0.0055773395640238,0.0302625215698415,0.0302625215698415,0.024685182005817752,0.022389180957950415,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,10,0.0297625215698415,0.0297625215698415,0.0,0.022389180957950415
2022-12-29,KOSDAQ,2022,-0.268512887592343,-0.228978548151697,0.2331722008379598,BOTTOM2,0.0535123573998347,-0.02419526079353495,0.0293170966062997,-0.02419526079353495,0.00019941749029434973,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,10,-0.02519526079353495,0.0288170966062997,0.0,0.00019941749029434973
2023-01-31,KOSDAQ,2023,-0.1496368769928083,-0.23304554837700384,0.2404023123895596,EW8,-0.053872456845655,-0.019798559041914538,-0.043426560598788896,0.010445896246866052,-0.019798559041914538,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.75,0.5,10,-0.02054855904191454,-0.0439265605987889,0.0,-0.019798559041914538
2023-02-28,KOSDAQ,2023,0.30122105181668274,-0.23304554837700384,0.2404023123895596,TOP2,0.3379552600058657,0.17777020835140445,0.17777020835140445,-0.1601850516544612,-0.002432336384653226,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,10,0.17702020835140445,0.17677020835140445,0.0,-0.002432336384653226
2023-03-29,KOSDAQ,2023,-1.530728957964726,-0.23304554837700384,0.2404023123895596,BOTTOM2,-0.0946835732203137,0.0567429521351642,-0.0379406210851496,0.0567429521351642,0.010073600562613272,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,0.0557429521351642,-0.0379406210851496,0.0,0.010073600562613272
2023-04-26,KOSDAQ,2023,0.8262912483244429,-0.23304554837700384,0.2404023123895596,TOP2,0.0247865456414262,-0.01387903987249515,-0.01387903987249515,-0.03866558551392135,-0.008463998623248863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,10,-0.01437903987249515,-0.01487903987249515,0.0,-0.008463998623248863
2023-05-26,KOSDAQ,2023,0.3764870218558413,-0.23304554837700384,0.2404023123895596,TOP2,-0.0281468641173291,0.02689180707598355,0.02689180707598355,0.05503867119331265,0.011892985671865312,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,0.02589180707598355,0.02589180707598355,0.0,0.011892985671865312
2023-06-27,KOSDAQ,2023,0.2214489261845812,-0.23304554837700384,0.2404023123895596,EW8,0.2797333022036572,0.012490819869127989,0.1617543501526427,-0.11797895205101445,0.012490819869127989,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,1.0,10,0.011740819869127988,0.1607543501526427,0.0,0.012490819869127989
2023-07-25,KOSDAQ,2023,-1.393885514844351,-0.23304554837700384,0.2404023123895596,BOTTOM2,-0.1577659990461457,0.10959056777716175,-0.0481754312689839,0.10959056777716175,0.021752632651143137,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,10,0.10884056777716175,-0.0481754312689839,0.0,0.021752632651143137
2023-08-23,KOSDAQ,2023,0.4189252216762699,-0.23304554837700384,0.2404023123895596,TOP2,0.0114162804686256,-0.0066090845735094,-0.0066090845735094,-0.018025365042135047,-0.0005919208771713743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,10,-0.0066090845735094,-0.0076090845735094,0.0,-0.0005919208771713743
2023-09-20,KOSDAQ,2023,0.7641485168035125,-0.23304554837700384,0.2404023123895596,TOP2,0.0560005354458671,0.0374636560598451,0.0374636560598451,-0.018536879386022,0.029034130394696437,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,10,0.0364636560598451,0.0364636560598451,0.0,0.029034130394696437
2023-10-25,KOSDAQ,2023,-0.9538477993577256,-0.23304554837700384,0.2404023123895596,BOTTOM2,-0.0707377808869992,0.0132450706376355,-0.05749271024936375,0.0132450706376355,-0.019152385123997036,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,10,0.0122450706376355,-0.05849271024936375,0.0,-0.019152385123997036
2023-11-22,KOSDAQ,2023,-0.11230504683352258,-0.23304554837700384,0.2404023123895596,EW8,-0.0262378614929555,-0.023449615568289346,-0.04736682225981025,-0.0211289607668547,-0.023449615568289346,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.75,1.0,10,-0.024199615568289347,-0.04836682225981025,0.0,-0.023449615568289346
2023-12-20,KOSDAQ,2023,0.5781936311903959,-0.23304554837700384,0.2404023123895596,TOP2,-0.0622016709739907,-0.00395336108835815,-0.00395336108835815,0.058248309885632496,0.01901520744011058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.75,1.0,10,-0.0047033610883581494,-0.00495336108835815,0.0,0.01901520744011058
2024-01-22,KOSDAQ,2024,0.3228233783167533,-0.2040983239476454,0.25145796260359804,TOP2,0.0425079603516155,-0.009994284170928899,-0.009994284170928899,-0.052502244522544504,-0.03114274334626547,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,-0.0109942841709289,-0.0109942841709289,0.0,-0.03114274334626547
2024-02-21,KOSDAQ,2024,0.2609668251924923,-0.2040983239476454,0.25145796260359804,TOP2,0.0149073331390141,-0.01188781958801845,-0.01188781958801845,-0.026795152727032548,-0.012935346053125737,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,10,-0.012887819588018452,-0.012887819588018452,0.0,-0.012935346053125737
2024-03-21,KOSDAQ,2024,-0.5222915218136231,-0.2040983239476454,0.25145796260359804,BOTTOM2,-0.0005174204895239,0.0579811671915667,0.057463746702042746,0.0579811671915667,0.043681566781795265,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,10,0.0569811671915667,0.056463746702042746,0.0,0.043681566781795265
